Row ID,Order ID,Order Date,Dispatch Date,Delivery Mode,Customer ID,Customer Name,Segment,City,State/Province,Country/Region,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7913,IT-2020-5084286,10/7/2020,10/11/2020,Standard Class,JH-16180,Justin Hirsh,Consumer,Foggia,Apulia,Italy,South,OFF-AR-10001578,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",77.49,3,0,27.09
7914,IT-2019-2051710,11/20/2019,11/22/2019,Second Class,DJ-13420,Denny Joy,Corporate,Bologna,Emilia-Romagna,Italy,South,FUR-TA-10002868,Furniture,Tables,"Barricks Coffee Table, Adjustable Height",607.38,4,0.5,-303.78
7915,IT-2019-2051710,11/20/2019,11/22/2019,Second Class,DJ-13420,Denny Joy,Corporate,Bologna,Emilia-Romagna,Italy,South,TEC-AC-10002844,Technology,Accessories,"SanDisk Flash Drive, USB",159,4,0,6.36
7916,IT-2019-2051710,11/20/2019,11/22/2019,Second Class,DJ-13420,Denny Joy,Corporate,Bologna,Emilia-Romagna,Italy,South,TEC-PH-10003683,Technology,Phones,"Motorola Audio Dock, VoIP",728.532,7,0.4,-133.728
7939,ES-2019-3945713,8/28/2019,8/30/2019,Second Class,DO-13645,Doug O'Connell,Consumer,Brindisi,Apulia,Italy,South,TEC-AC-10001100,Technology,Accessories,"Logitech Router, Bluetooth",741.96,3,0,59.31
7943,IT-2019-5084706,6/28/2019,7/4/2019,Standard Class,KB-16585,Ken Black,Corporate,Messina,Sicily,Italy,South,TEC-PH-10003683,Technology,Phones,"Motorola Audio Dock, VoIP",520.38,5,0.4,-95.52
7944,IT-2019-5084706,6/28/2019,7/4/2019,Standard Class,KB-16585,Ken Black,Corporate,Messina,Sicily,Italy,South,OFF-ST-10000130,Office Supplies,Storage,"Eldon Trays, Wire Frame",56.448,2,0.4,-0.972
7949,IT-2022-1860853,8/25/2022,8/30/2022,Second Class,AG-10495,Andrew Gjertsen,Corporate,Milan,Lombardy,Italy,South,TEC-PH-10004810,Technology,Phones,"Samsung Speaker Phone, Full Size",149.436,2,0.4,-39.864
7950,IT-2022-1860853,8/25/2022,8/30/2022,Second Class,AG-10495,Andrew Gjertsen,Corporate,Milan,Lombardy,Italy,South,OFF-SU-10000695,Office Supplies,Supplies,"Kleencut Trimmer, Serrated",190.65,5,0,51.45
7970,IT-2019-2852736,4/27/2019,5/3/2019,Standard Class,LS-16945,Linda Southworth,Corporate,Milan,Lombardy,Italy,South,FUR-CH-10003062,Furniture,Chairs,"Novimex Chairmat, Red",45.072,2,0.6,-33.828
7987,ES-2021-2847029,11/13/2021,11/18/2021,Standard Class,SC-20230,Scot Coram,Corporate,Turin,Piedmont,Italy,South,OFF-BI-10003440,Office Supplies,Binders,"Avery Binder Covers, Economy",77.49,7,0,23.94
7988,ES-2021-2847029,11/13/2021,11/18/2021,Standard Class,SC-20230,Scot Coram,Corporate,Turin,Piedmont,Italy,South,OFF-ST-10003147,Office Supplies,Storage,"Tenex Box, Blue",29.7,3,0.4,-7.47
7989,ES-2021-2847029,11/13/2021,11/18/2021,Standard Class,SC-20230,Scot Coram,Corporate,Turin,Piedmont,Italy,South,FUR-CH-10003848,Furniture,Chairs,"Office Star Rocking Chair, Adjustable",286.8,5,0.6,-172.2
8012,ES-2019-3158300,3/22/2019,3/24/2019,Second Class,DM-13015,Darrin Martin,Consumer,Cagliari,Sardinia,Italy,South,FUR-BO-10003554,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",287.94,2,0,20.1
8024,ES-2022-2567540,6/11/2022,6/16/2022,Standard Class,JB-15400,Jennifer Braxton,Corporate,Portici,Campania,Italy,South,OFF-AR-10003066,Office Supplies,Art,"Sanford Markers, Water Color",105.72,4,0,9.48
8025,ES-2022-2567540,6/11/2022,6/16/2022,Standard Class,JB-15400,Jennifer Braxton,Corporate,Portici,Campania,Italy,South,OFF-BI-10004028,Office Supplies,Binders,"Ibico Index Tab, Durable",27.81,3,0,12.15
8026,ES-2022-2567540,6/11/2022,6/16/2022,Standard Class,JB-15400,Jennifer Braxton,Corporate,Portici,Campania,Italy,South,OFF-FA-10004175,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",45.72,4,0,19.56
8027,ES-2022-2567540,6/11/2022,6/16/2022,Standard Class,JB-15400,Jennifer Braxton,Corporate,Portici,Campania,Italy,South,OFF-EN-10002065,Office Supplies,Envelopes,"Ames Clasp Envelope, Set of 50",21.6,3,0,9.72
8028,ES-2022-2567540,6/11/2022,6/16/2022,Standard Class,JB-15400,Jennifer Braxton,Corporate,Portici,Campania,Italy,South,OFF-PA-10003920,Office Supplies,Paper,"Xerox Parchment Paper, Premium",39.78,3,0,12.69
8044,ES-2021-5506373,1/5/2021,1/7/2021,Second Class,RD-19660,Robert Dilbeck,Home Office,Turin,Piedmont,Italy,South,TEC-AC-10003554,Technology,Accessories,"Belkin Numeric Keypad, USB",277.8,5,0,41.55
8045,ES-2021-5506373,1/5/2021,1/7/2021,Second Class,RD-19660,Robert Dilbeck,Home Office,Turin,Piedmont,Italy,South,OFF-AP-10004201,Office Supplies,Appliances,"Breville Refrigerator, White",2069.88,4,0,413.88
8046,ES-2021-5506373,1/5/2021,1/7/2021,Second Class,RD-19660,Robert Dilbeck,Home Office,Turin,Piedmont,Italy,South,OFF-ST-10001025,Office Supplies,Storage,"Tenex Trays, Single Width",97.632,3,0.4,-3.258
8047,ES-2021-5506373,1/5/2021,1/7/2021,Second Class,RD-19660,Robert Dilbeck,Home Office,Turin,Piedmont,Italy,South,FUR-CH-10002002,Furniture,Chairs,"Hon Rocking Chair, Black",205.104,4,0.6,-112.896
8048,ES-2021-5506373,1/5/2021,1/7/2021,Second Class,RD-19660,Robert Dilbeck,Home Office,Turin,Piedmont,Italy,South,FUR-FU-10000188,Furniture,Furnishings,"Tenex Frame, Duo Pack",220.08,2,0,17.58
8059,IT-2022-3184181,12/5/2022,12/7/2022,Second Class,DK-13225,Dean Katz,Corporate,Agrigento,Sicily,Italy,South,OFF-ST-10002706,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",245.484,3,0.4,-77.796
8060,IT-2022-3184181,12/5/2022,12/7/2022,Second Class,DK-13225,Dean Katz,Corporate,Agrigento,Sicily,Italy,South,OFF-PA-10002248,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11",147.63,7,0,72.24
8061,IT-2022-3184181,12/5/2022,12/7/2022,Second Class,DK-13225,Dean Katz,Corporate,Agrigento,Sicily,Italy,South,OFF-PA-10001971,Office Supplies,Paper,"Eaton Memo Slips, Premium",27.48,2,0,9.3
8078,ES-2019-3202814,9/18/2019,9/24/2019,Standard Class,ON-18715,Odella Nelson,Corporate,Vignola,Emilia-Romagna,Italy,South,OFF-BI-10001058,Office Supplies,Binders,"Ibico Binding Machine, Clear",152.64,3,0,70.2
8079,ES-2019-3202814,9/18/2019,9/24/2019,Standard Class,ON-18715,Odella Nelson,Corporate,Vignola,Emilia-Romagna,Italy,South,FUR-FU-10001090,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",117,5,0,36.15
8141,IT-2021-3913129,8/23/2021,8/28/2021,Standard Class,JF-15355,Jay Fein,Consumer,Ravenna,Emilia-Romagna,Italy,South,OFF-ST-10003785,Office Supplies,Storage,"Eldon Lockers, Blue",356.238,3,0.4,-178.182
8153,ES-2021-2509119,7/2/2021,7/4/2021,First Class,JM-15655,Jim Mitchum,Corporate,Florence,Tuscany,Italy,South,OFF-EN-10001979,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",83.37,7,0,19.95
8154,ES-2021-2509119,7/2/2021,7/4/2021,First Class,JM-15655,Jim Mitchum,Corporate,Florence,Tuscany,Italy,South,TEC-PH-10004505,Technology,Phones,"Nokia Smart Phone, Full Size",764.82,2,0.4,-369.72
8155,ES-2021-2509119,7/2/2021,7/4/2021,First Class,JM-15655,Jim Mitchum,Corporate,Florence,Tuscany,Italy,South,FUR-BO-10004254,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",1235.25,3,0,469.35
8156,ES-2021-2509119,7/2/2021,7/4/2021,First Class,JM-15655,Jim Mitchum,Corporate,Florence,Tuscany,Italy,South,OFF-ST-10003785,Office Supplies,Storage,"Eldon Lockers, Blue",474.984,4,0.4,-237.576
8157,ES-2021-2509119,7/2/2021,7/4/2021,First Class,JM-15655,Jim Mitchum,Corporate,Florence,Tuscany,Italy,South,OFF-FA-10004239,Office Supplies,Fasteners,"Advantus Staples, Metal",21.96,2,0,9
8169,IT-2022-2277753,6/28/2022,7/2/2022,Second Class,TW-21025,Tamara Willingham,Home Office,Palermo,Sicily,Italy,South,OFF-SU-10000304,Office Supplies,Supplies,"Kleencut Ruler, Serrated",41.04,4,0,10.2
8177,ES-2022-5706764,1/31/2022,2/4/2022,Standard Class,TC-21535,Tracy Collins,Home Office,Palermo,Sicily,Italy,South,OFF-BI-10003999,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",23.22,6,0,2.16
8198,ES-2021-3515972,8/6/2021,8/10/2021,Standard Class,AH-10195,Alan Haines,Corporate,Bari,Apulia,Italy,South,OFF-EN-10004895,Office Supplies,Envelopes,"Kraft Mailers, Security-Tint",80.1,2,0,3.96
8199,ES-2021-3515972,8/6/2021,8/10/2021,Standard Class,AH-10195,Alan Haines,Corporate,Bari,Apulia,Italy,South,OFF-BI-10004541,Office Supplies,Binders,"Wilson Jones Binder, Durable",72.6,5,0,2.85
8200,ES-2022-5975016,12/12/2022,12/19/2022,Standard Class,BD-11500,Bradley Drucker,Consumer,Perugia,Umbria,Italy,South,FUR-FU-10003804,Furniture,Furnishings,"Rubbermaid Frame, Durable",213.84,2,0,53.46
8201,ES-2022-1879971,4/14/2022,4/16/2022,First Class,ON-18715,Odella Nelson,Corporate,Grosseto,Tuscany,Italy,South,TEC-AC-10000863,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",58.83,1,0,6.45
8263,ES-2022-5329777,6/4/2022,6/7/2022,Second Class,KH-16510,Keith Herrera,Consumer,Pescara,Abruzzi,Italy,South,OFF-EN-10003087,Office Supplies,Envelopes,"Jiffy Peel and Seal, Security-Tint",44.82,2,0,4.92
8264,ES-2020-5064742,9/28/2020,10/3/2020,Standard Class,GB-14575,Giulietta Baptist,Consumer,Rome,Lazio,Italy,South,OFF-AR-10001462,Office Supplies,Art,"Stanley Highlighters, Fluorescent",47.88,3,0,17.64
8265,ES-2019-2972550,8/26/2019,8/31/2019,Standard Class,PC-19000,Pauline Chand,Home Office,Crotone,Calabria,Italy,South,OFF-BI-10004233,Office Supplies,Binders,"Avery Index Tab, Economy",31.32,4,0,12.84
8266,ES-2019-2972550,8/26/2019,8/31/2019,Standard Class,PC-19000,Pauline Chand,Home Office,Crotone,Calabria,Italy,South,OFF-EN-10000673,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",47.25,3,0,21.24
8267,ES-2019-2972550,8/26/2019,8/31/2019,Standard Class,PC-19000,Pauline Chand,Home Office,Crotone,Calabria,Italy,South,OFF-FA-10000227,Office Supplies,Fasteners,"OIC Clamps, Metal",39.78,2,0,17.88
8268,ES-2019-2972550,8/26/2019,8/31/2019,Standard Class,PC-19000,Pauline Chand,Home Office,Crotone,Calabria,Italy,South,OFF-ST-10003641,Office Supplies,Storage,"Fellowes Trays, Wire Frame",101.628,3,0.4,-25.452
8290,ES-2021-4688767,1/10/2021,1/12/2021,First Class,SS-20515,Shirley Schmidt,Home Office,Palermo,Sicily,Italy,South,OFF-BI-10004554,Office Supplies,Binders,"Avery Index Tab, Clear",18.99,3,0,0.72
8312,ES-2020-1526824,6/7/2020,6/12/2020,Standard Class,TS-21205,Thomas Seio,Corporate,Bologna,Emilia-Romagna,Italy,South,FUR-FU-10000295,Furniture,Furnishings,"Advantus Light Bulb, Black",40.14,2,0,18.84
8327,ES-2021-2339975,9/30/2021,10/5/2021,Standard Class,MO-17950,Michael Oakman,Consumer,Rome,Lazio,Italy,South,TEC-CO-10002769,Technology,Copiers,"HP Fax Machine, Digital",1497.9,5,0,0
8333,ES-2020-4668554,4/21/2020,4/23/2020,Second Class,SH-20635,Stefanie Holloman,Corporate,Turin,Piedmont,Italy,South,OFF-SU-10002544,Office Supplies,Supplies,"Kleencut Box Cutter, Serrated",62.7,2,0,13.74
8338,ES-2022-4722906,8/29/2022,9/2/2022,Standard Class,RA-19915,Russell Applegate,Consumer,La Spezia,Liguria,Italy,South,TEC-AC-10003577,Technology,Accessories,"Memorex Router, USB",985.68,4,0,78.84
8339,ES-2022-4722906,8/29/2022,9/2/2022,Standard Class,RA-19915,Russell Applegate,Consumer,La Spezia,Liguria,Italy,South,FUR-FU-10000905,Furniture,Furnishings,"Eldon Door Stop, Erganomic",146.34,3,0,18.99
8340,ES-2022-4722906,8/29/2022,9/2/2022,Standard Class,RA-19915,Russell Applegate,Consumer,La Spezia,Liguria,Italy,South,FUR-BO-10004560,Furniture,Bookcases,"Bush Floating Shelf Set, Mobile",1216.53,7,0,304.08
8341,ES-2022-4722906,8/29/2022,9/2/2022,Standard Class,RA-19915,Russell Applegate,Consumer,La Spezia,Liguria,Italy,South,FUR-CH-10001278,Furniture,Chairs,"SAFCO Chairmat, Black",114.78,5,0.6,-157.92
8342,ES-2022-4722906,8/29/2022,9/2/2022,Standard Class,RA-19915,Russell Applegate,Consumer,La Spezia,Liguria,Italy,South,OFF-AR-10000505,Office Supplies,Art,"Binney & Smith Pens, Easy-Erase",48.84,4,0,0
8358,ES-2021-3500321,2/2/2021,2/6/2021,Second Class,KA-16525,Kelly Andreada,Consumer,Bari,Apulia,Italy,South,OFF-AR-10001269,Office Supplies,Art,"BIC Markers, Water Color",88.83,3,0,31.05
8377,ES-2019-4052630,2/21/2019,2/26/2019,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,Milan,Lombardy,Italy,South,OFF-AR-10002454,Office Supplies,Art,"Binney & Smith Canvas, Water Color",163.62,3,0,78.48
8378,ES-2019-4052630,2/21/2019,2/26/2019,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,Milan,Lombardy,Italy,South,FUR-TA-10003899,Furniture,Tables,"Barricks Round Table, with Bottom Storage",1003.02,4,0.5,-942.9
8379,ES-2019-4052630,2/21/2019,2/26/2019,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,Milan,Lombardy,Italy,South,OFF-ST-10001818,Office Supplies,Storage,"Smead Trays, Blue",29.088,1,0.4,-13.092
8380,ES-2019-4052630,2/21/2019,2/26/2019,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,Milan,Lombardy,Italy,South,TEC-MA-10003856,Technology,Machines,"Okidata Calculator, Red",29.664,1,0.4,-5.466
8388,ES-2022-5583177,3/4/2022,3/6/2022,Second Class,AH-10195,Alan Haines,Corporate,Trieste,Friuli-Venezia Giulia,Italy,South,OFF-AP-10001772,Office Supplies,Appliances,"Hoover Toaster, White",163.56,2,0,57.24
8389,ES-2022-5583177,3/4/2022,3/6/2022,Second Class,AH-10195,Alan Haines,Corporate,Trieste,Friuli-Venezia Giulia,Italy,South,OFF-BI-10004644,Office Supplies,Binders,"Cardinal Index Tab, Durable",38.1,5,0,17.1
8390,ES-2019-3367036,11/29/2019,12/4/2019,Second Class,DB-13405,Denny Blanton,Consumer,Milan,Lombardy,Italy,South,OFF-PA-10001971,Office Supplies,Paper,"Eaton Cards & Envelopes, Premium",135.54,3,0,40.59
8405,ES-2022-2039846,9/30/2022,10/4/2022,Standard Class,RF-19345,Randy Ferguson,Corporate,Rome,Lazio,Italy,South,OFF-BI-10000972,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",90.36,3,0,17.1
8504,ES-2020-4335676,12/6/2020,12/12/2020,Standard Class,JG-15805,John Grady,Corporate,Milan,Lombardy,Italy,South,FUR-FU-10003325,Furniture,Furnishings,"Tenex Door Stop, Duo Pack",263.7,6,0,118.62
8505,ES-2020-4335676,12/6/2020,12/12/2020,Standard Class,JG-15805,John Grady,Corporate,Milan,Lombardy,Italy,South,OFF-AR-10003658,Office Supplies,Art,"Boston Markers, Water Color",88.65,3,0,0
8506,ES-2020-4335676,12/6/2020,12/12/2020,Standard Class,JG-15805,John Grady,Corporate,Milan,Lombardy,Italy,South,OFF-ST-10000020,Office Supplies,Storage,"Fellowes Folders, Single Width",47.574,3,0.4,0.774
8507,ES-2020-4335676,12/6/2020,12/12/2020,Standard Class,JG-15805,John Grady,Corporate,Milan,Lombardy,Italy,South,TEC-CO-10000070,Technology,Copiers,"Hewlett Copy Machine, High-Speed",527.34,2,0,131.82
8523,IT-2019-5015979,9/28/2019,10/5/2019,Standard Class,NF-18385,Natalie Fritzler,Consumer,Carrara,Tuscany,Italy,South,OFF-ST-10000922,Office Supplies,Storage,"Eldon File Cart, Blue",304.704,4,0.4,-193.056
8524,IT-2019-5015979,9/28/2019,10/5/2019,Standard Class,NF-18385,Natalie Fritzler,Consumer,Carrara,Tuscany,Italy,South,OFF-EN-10000056,Office Supplies,Envelopes,"Ames Manila Envelope, Security-Tint",81.27,3,0,32.49
8525,IT-2019-5015979,9/28/2019,10/5/2019,Standard Class,NF-18385,Natalie Fritzler,Consumer,Carrara,Tuscany,Italy,South,TEC-PH-10002255,Technology,Phones,"Apple Audio Dock, Full Size",201.816,2,0.4,-104.304
8526,IT-2019-5015979,9/28/2019,10/5/2019,Standard Class,NF-18385,Natalie Fritzler,Consumer,Carrara,Tuscany,Italy,South,OFF-EN-10003381,Office Supplies,Envelopes,"Cameo Manila Envelope, Security-Tint",205.8,7,0,100.8
8527,IT-2019-5015979,9/28/2019,10/5/2019,Standard Class,NF-18385,Natalie Fritzler,Consumer,Carrara,Tuscany,Italy,South,OFF-EN-10002850,Office Supplies,Envelopes,"Ames Manila Envelope, Recycled",117.45,5,0,44.55
8528,IT-2019-5015979,9/28/2019,10/5/2019,Standard Class,NF-18385,Natalie Fritzler,Consumer,Carrara,Tuscany,Italy,South,OFF-AR-10003829,Office Supplies,Art,"Stanley Markers, Fluorescent",117.3,5,0,39.75
8535,ES-2022-2888354,6/21/2022,6/24/2022,First Class,CC-12550,Clay Cheatham,Consumer,Potenza,Basilicata,Italy,South,OFF-PA-10001497,Office Supplies,Paper,"Xerox Note Cards, 8.5 x 11",91.53,3,0,0.9
8554,ES-2019-3028321,11/3/2019,11/7/2019,Standard Class,HA-14920,Helen Andreada,Consumer,Palermo,Sicily,Italy,South,OFF-EN-10004571,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",177.84,8,0,81.6
8561,IT-2019-2359180,12/14/2019,12/18/2019,Second Class,BV-11245,Benjamin Venier,Corporate,Foggia,Apulia,Italy,South,OFF-ST-10000095,Office Supplies,Storage,"Fellowes File Cart, Industrial",248.022,3,0.4,-111.618
8563,IT-2022-2122369,5/26/2022,5/28/2022,Second Class,JK-15730,Joe Kamberova,Consumer,Treviso,Veneto,Italy,South,FUR-CH-10002819,Furniture,Chairs,"SAFCO Chairmat, Red",287.136,12,0.6,-280.224
8564,IT-2022-2122369,5/26/2022,5/28/2022,Second Class,JK-15730,Joe Kamberova,Consumer,Treviso,Veneto,Italy,South,FUR-FU-10003879,Furniture,Furnishings,"Advantus Frame, Erganomic",109.74,1,0,35.1
8565,IT-2022-2122369,5/26/2022,5/28/2022,Second Class,JK-15730,Joe Kamberova,Consumer,Treviso,Veneto,Italy,South,TEC-CO-10004078,Technology,Copiers,"Sharp Fax Machine, Laser",1182.6,4,0,106.32
8566,IT-2022-2122369,5/26/2022,5/28/2022,Second Class,JK-15730,Joe Kamberova,Consumer,Treviso,Veneto,Italy,South,FUR-BO-10003559,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",298.68,2,0,113.46
8567,IT-2022-2122369,5/26/2022,5/28/2022,Second Class,JK-15730,Joe Kamberova,Consumer,Treviso,Veneto,Italy,South,OFF-BI-10001808,Office Supplies,Binders,"Cardinal Binding Machine, Clear",147.69,3,0,59.04
8568,IT-2022-2122369,5/26/2022,5/28/2022,Second Class,JK-15730,Joe Kamberova,Consumer,Treviso,Veneto,Italy,South,FUR-BO-10003905,Furniture,Bookcases,"Ikea Stackable Bookrack, Mobile",375.3,3,0,180.09
8571,IT-2022-5204858,9/30/2022,10/2/2022,First Class,SW-20275,Scott Williamson,Consumer,Ravenna,Emilia-Romagna,Italy,South,TEC-PH-10002935,Technology,Phones,"Samsung Smart Phone, VoIP",1145.232,3,0.4,-706.248
8581,ES-2021-5312636,4/7/2021,4/9/2021,Second Class,FA-14230,Frank Atkinson,Corporate,Reggio nell'Emilia,Emilia-Romagna,Italy,South,OFF-BI-10000289,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",11.55,1,0,2.76
8582,ES-2021-5312636,4/7/2021,4/9/2021,Second Class,FA-14230,Frank Atkinson,Corporate,Reggio nell'Emilia,Emilia-Romagna,Italy,South,OFF-BI-10003152,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",19.08,4,0,8.16
8583,ES-2021-5312636,4/7/2021,4/9/2021,Second Class,FA-14230,Frank Atkinson,Corporate,Reggio nell'Emilia,Emilia-Romagna,Italy,South,OFF-ST-10003785,Office Supplies,Storage,"Eldon Lockers, Blue",593.73,5,0.4,-296.97
8586,IT-2021-4100200,10/14/2021,10/21/2021,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Modena,Emilia-Romagna,Italy,South,OFF-ST-10003147,Office Supplies,Storage,"Tenex Box, Blue",49.5,5,0.4,-12.45
8594,ES-2019-3581861,5/5/2019,5/7/2019,Second Class,AG-10495,Andrew Gjertsen,Corporate,Rome,Lazio,Italy,South,FUR-FU-10004313,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",75.78,3,0,30.24
8595,IT-2019-4618152,12/28/2019,12/30/2019,First Class,AG-10525,Andy Gerbode,Corporate,Verona,Veneto,Italy,South,TEC-PH-10004879,Technology,Phones,"Nokia Headset, Cordless",182.304,4,0.4,-54.696
8625,ES-2019-4814310,3/29/2019,4/2/2019,Standard Class,SC-20260,Scott Cohen,Corporate,Foligno,Umbria,Italy,South,OFF-FA-10002715,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",93.3,5,0,44.7
8678,ES-2022-5319388,12/24/2022,12/28/2022,Standard Class,VT-21700,Valerie Takahito,Home Office,Milan,Lombardy,Italy,South,OFF-LA-10001154,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",74.16,8,0,25.92
8679,ES-2022-5319388,12/24/2022,12/28/2022,Standard Class,VT-21700,Valerie Takahito,Home Office,Milan,Lombardy,Italy,South,OFF-AR-10002113,Office Supplies,Art,"Boston Highlighters, Easy-Erase",19.14,1,0,4.2
8687,ES-2021-4180822,6/10/2021,6/17/2021,Standard Class,JK-16090,Juliana Krohn,Consumer,Rome,Lazio,Italy,South,OFF-AR-10000724,Office Supplies,Art,"Boston Pens, Fluorescent",30.96,2,0,5.22
8688,ES-2021-4180822,6/10/2021,6/17/2021,Standard Class,JK-16090,Juliana Krohn,Consumer,Rome,Lazio,Italy,South,TEC-CO-10000405,Technology,Copiers,"Canon Fax Machine, Digital",954.09,3,0,219.42
8698,ES-2021-5306452,1/28/2021,2/4/2021,Standard Class,MW-18220,Mitch Webber,Consumer,Venice,Veneto,Italy,South,OFF-EN-10004296,Office Supplies,Envelopes,"GlobeWeis Mailers, Security-Tint",163.8,4,0,63.84
8712,ES-2022-3031425,8/4/2022,8/9/2022,Standard Class,MV-17485,Mark Van Huff,Consumer,Turin,Piedmont,Italy,South,OFF-SU-10002429,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",139.68,4,0,44.64
8713,ES-2022-3031425,8/4/2022,8/9/2022,Standard Class,MV-17485,Mark Van Huff,Consumer,Turin,Piedmont,Italy,South,TEC-PH-10000038,Technology,Phones,"Nokia Speaker Phone, with Caller ID",295.56,4,0.4,-157.68
8722,ES-2021-2765433,11/7/2021,11/11/2021,Standard Class,AR-10510,Andrew Roberts,Consumer,Rome,Lazio,Italy,South,OFF-AR-10004825,Office Supplies,Art,"BIC Canvas, Fluorescent",219.84,4,0,76.92
8731,IT-2021-4165375,5/14/2021,5/18/2021,Standard Class,TH-21550,Tracy Hopkins,Home Office,Bologna,Emilia-Romagna,Italy,South,OFF-ST-10001173,Office Supplies,Storage,"Eldon Folders, Industrial",20.952,2,0.4,-12.948
8744,IT-2022-2203094,8/11/2022,8/11/2022,Same Day,EB-13975,Erica Bern,Corporate,Rome,Lazio,Italy,South,FUR-CH-10000488,Furniture,Chairs,"SAFCO Steel Folding Chair, Black",33.312,1,0.6,-27.498
8753,ES-2022-3856656,4/23/2022,4/28/2022,Standard Class,AB-10015,Aaron Bergman,Consumer,Casoria,Campania,Italy,South,OFF-LA-10001607,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical",21.6,2,0,10.8
8754,ES-2022-3856656,4/23/2022,4/28/2022,Standard Class,AB-10015,Aaron Bergman,Consumer,Casoria,Campania,Italy,South,TEC-CO-10002242,Technology,Copiers,"Brother Fax and Copier, Color",1543.44,8,0,370.32
8772,ES-2020-2890249,8/4/2020,8/6/2020,Second Class,GH-14410,Gary Hansen,Home Office,Venice,Veneto,Italy,South,OFF-BI-10003642,Office Supplies,Binders,"Wilson Jones Binder, Economy",26.04,2,0,8.04
8773,ES-2020-2890249,8/4/2020,8/6/2020,Second Class,GH-14410,Gary Hansen,Home Office,Venice,Veneto,Italy,South,TEC-AC-10004679,Technology,Accessories,"Enermax Flash Drive, Programmable",215.1,5,0,77.4
8774,ES-2020-2890249,8/4/2020,8/6/2020,Second Class,GH-14410,Gary Hansen,Home Office,Venice,Veneto,Italy,South,OFF-LA-10004058,Office Supplies,Labels,"Hon Legal Exhibit Labels, 5000 Label Set",67.5,6,0,12.06
8788,ES-2022-4107905,6/9/2022,6/13/2022,Second Class,AR-10405,Allen Rosenblatt,Corporate,Turin,Piedmont,Italy,South,OFF-SU-10004230,Office Supplies,Supplies,"Kleencut Scissors, Serrated",56.97,3,0,4.5
8789,ES-2022-4107905,6/9/2022,6/13/2022,Second Class,AR-10405,Allen Rosenblatt,Corporate,Turin,Piedmont,Italy,South,OFF-AP-10004869,Office Supplies,Appliances,"KitchenAid Toaster, White",250.38,3,0,100.08
8797,ES-2021-3657887,8/15/2021,8/20/2021,Standard Class,SM-20005,Sally Matthias,Consumer,Benevento,Campania,Italy,South,FUR-CH-10004676,Furniture,Chairs,"Office Star Rocking Chair, Black",110.784,2,0.6,-110.796
8850,ES-2022-4451711,7/30/2022,8/4/2022,Standard Class,CR-12580,Clay Rozendal,Home Office,Turin,Piedmont,Italy,South,OFF-LA-10001284,Office Supplies,Labels,"Smead Round Labels, 5000 Label Set",51.03,7,0,2.52
8863,IT-2019-2413417,1/24/2019,1/26/2019,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,FUR-CH-10004685,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",72.948,1,0.6,-56.562
8864,IT-2019-2413417,1/24/2019,1/26/2019,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,OFF-LA-10004007,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Adjustable",54,5,0,7.5
8865,IT-2019-2413417,1/24/2019,1/26/2019,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,OFF-PA-10003899,Office Supplies,Paper,"SanDisk Memo Slips, Multicolor",55.17,3,0,2.7
8866,IT-2019-2413417,1/24/2019,1/26/2019,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,FUR-CH-10003540,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",69.228,3,0.6,-95.202
